y_true_0,y_true_1,y_true_2,y_true_3,y_true_4,y_true_5
1.950885628108811076e+01,1.035010074859270990e+00,1.356136982486162026e+02,1.254871828304034098e+00,6.292126286381517275e+01,1.152939769789405933e+00
6.039008792943549864e+00,1.313599261592216072e+00,9.741385214413767812e+01,1.570928412361535020e+00,4.159581938706082838e+01,1.534728189125728948e+00
2.859114645011039002e+01,1.031508062067129083e+00,1.782916197488179932e+02,1.190980623617216017e+00,8.668416864135711819e+01,1.103918610987566051e+00
1.518266345842837062e+01,1.161980896702319965e+00,1.501124178844910944e+02,1.340389704020138018e+00,6.836566348602730159e+01,1.281466691071625030e+00
2.615964409923039824e+01,1.028786282223848936e+00,1.648424868441954914e+02,1.196261477306348020e+00,7.972083144406174426e+01,1.105714145193388953e+00
1.656302326868965835e+01,1.008082820067663921e+00,1.034179823834081020e+02,1.260538090093219932e+00,5.013458499639511246e+01,1.124962692499180905e+00
1.403538328750757991e+01,1.015793710596385013e+00,1.049547409415933998e+02,1.233213193823976983e+00,4.753540646766388278e+01,1.116470513295569011e+00
1.165610428075923011e+01,1.361967211632935992e+00,1.498860283765260135e+02,1.517183254063418918e+00,7.517125359386803041e+01,1.496623709608092101e+00
1.979872390712854013e+01,1.027928025960533898e+00,1.170443118442307053e+02,1.304788698517240997e+00,5.422661694533066168e+01,1.162010098833297089e+00
2.339581497776667973e+01,1.050803258444293897e+00,1.743382508085643110e+02,1.210394538289119915e+00,7.898536393358349983e+01,1.114475423567605095e+00
1.977756882977600128e+01,1.072658869238801049e+00,1.644880190603639107e+02,1.273243068876318107e+00,7.159461291438628905e+01,1.175052950689809972e+00
1.027737447904297952e+01,1.025528734930226893e+00,8.501861899142335233e+01,1.313791608300262093e+00,3.695482997717994778e+01,1.190718458026140070e+00
1.681110516669690114e+01,1.686239012819110927e+00,3.477637339759530164e+02,1.907178764793153070e+00,1.633317094709701109e+02,1.798967808178016048e+00
1.803014955733288005e+01,1.044014893354914042e+00,1.100785736063841966e+02,1.384486656887170097e+00,4.604742207700058287e+01,1.210927265060945945e+00
2.745043717988653853e+01,1.041169997316478080e+00,1.789432347457114929e+02,1.220895328874129104e+00,8.560984884480929225e+01,1.132987964419440052e+00
1.351824000830487016e+01,1.012414363167845943e+00,9.895481995159418886e+01,1.242130756345839915e+00,4.507991540155010313e+01,1.126238004097416923e+00
7.802041780403873972e+00,1.032702595049109995e+00,7.454932824107359579e+01,1.308078874172388106e+00,3.147971003305643833e+01,1.176860251305080984e+00
1.396530528043096986e+01,1.243767713056799895e+00,1.455810544760643097e+02,1.384095590588072966e+00,7.235129091662304290e+01,1.358077488095362995e+00
1.188459708264672088e+01,1.092225159263497947e+00,1.162311133976847941e+02,1.317140241106306009e+00,4.856215262841904234e+01,1.209788310331290972e+00
1.447988464013142007e+01,1.265484698533082986e+00,1.515353952151689043e+02,1.398164751975029096e+00,7.733250780576967998e+01,1.379337045496620062e+00
1.460447745596606950e+01,1.002316826787140069e+00,9.737757780840050259e+01,1.249749306463292076e+00,4.530072063133126647e+01,1.124621930768090028e+00
2.650989959201276136e+01,1.039999520262814947e+00,1.766888369938222922e+02,1.211433017827074021e+00,8.349832611062886656e+01,1.121530365660752038e+00
2.486281665707702970e+01,1.031002768192013086e+00,1.628993626547072040e+02,1.200478040614344044e+00,7.742763108331874378e+01,1.107239664292493986e+00
1.646406593524088890e+01,1.011236344189307967e+00,1.048280480530376053e+02,1.274343293698144031e+00,4.842985354842686974e+01,1.141062063886385980e+00
2.211900993391952142e+01,1.033051279086812935e+00,1.321841876959692001e+02,1.267441811254532036e+00,6.417380884557887555e+01,1.165768874702705071e+00
1.675791389739791981e+01,1.088901632614478032e+00,1.490854869485351060e+02,1.284998438711572932e+00,6.419063057919076698e+01,1.188590967085030092e+00
2.359277449533249893e+01,1.042754956308798997e+00,1.668130063950434874e+02,1.219111151529886028e+00,7.673468583991717651e+01,1.123717300511730910e+00
1.662013284245972855e+01,1.006427725868684009e+00,1.048233233588309048e+02,1.252386167468904965e+00,5.052545478209440688e+01,1.120265473350507079e+00
9.212462005875311277e+00,9.891642866206907803e-01,6.980068569308079418e+01,1.290431880536021092e+00,3.141354795130105160e+01,1.147085733018377907e+00
1.685216375596149163e+01,1.016246062291185970e+00,1.016553609795710003e+02,1.289087044333000032e+00,4.952863504647751824e+01,1.144727945479907971e+00
1.639678203581554072e+01,1.085327234932784046e+00,1.448846239106528060e+02,1.269226179424145950e+00,6.265427739627362769e+01,1.170039805388463972e+00
1.373307404831698086e+01,1.398874804435469965e+00,1.749348347434593904e+02,1.541647559303749970e+00,9.088564324058584987e+01,1.519201180929649952e+00
1.571533934092732920e+01,9.997425814977575209e-01,1.034030853197028961e+02,1.227271433764997033e+00,4.930735909104105730e+01,1.104254361552579944e+00
1.494475406116865912e+01,1.067835215024794948e+00,1.310171668332669128e+02,1.277186425193765018e+00,5.582780776581567750e+01,1.168172061565400099e+00
3.679713395502179019e+00,1.347039902684723955e+00,7.839637867452553621e+01,1.705763370318704064e+00,3.022768757937404871e+01,1.665774659541882086e+00
2.132298639832277942e+01,1.057255048512282913e+00,1.656480340529876116e+02,1.227638936731215047e+00,7.372835131996293967e+01,1.129152969342468005e+00
2.040951157754669154e+01,1.016310121939407951e+00,1.313348820577298000e+02,1.205458902266363985e+00,6.288649449076873310e+01,1.103672897569202949e+00
2.313631301386232053e+01,1.035490006251793993e+00,1.496667411766663065e+02,1.243068436097644947e+00,7.165303463781370397e+01,1.148302981413634960e+00
1.964605254265523016e+01,1.011531595319064003e+00,1.265737527112573986e+02,1.202297410602106931e+00,6.073235269536385772e+01,1.097401336306935926e+00
2.104313683253284140e+01,1.029799542735928997e+00,1.360350747691900892e+02,1.240265799614751918e+00,6.502470350122555942e+01,1.142568375532110991e+00
2.646812625481554093e+01,1.029966552955676962e+00,1.697306406699512991e+02,1.192353272492024052e+00,8.147178812781957902e+01,1.101354450308783983e+00
1.596480000832930024e+01,1.525818512310268105e+00,2.404179599382997026e+02,1.688093884185607019e+00,1.243562868860726951e+02,1.639678201644479971e+00
1.694844205609980037e+01,1.128808289201572945e+00,1.559310940462351880e+02,1.290060792492550013e+00,6.978773694789609294e+01,1.213169351707511945e+00
1.327732503075642079e+01,1.465174233543558024e+00,1.946082838785866898e+02,1.641828648644070965e+00,1.011457878503466929e+02,1.621578975494724961e+00
2.064577167268964075e+01,1.020737277718160030e+00,1.183166044396899963e+02,1.258140576747293959e+00,5.646757910323953666e+01,1.140404920206790074e+00
6.768370437579068088e+00,9.912052102109204510e-01,5.931949759989686299e+01,1.290705064331175933e+00,2.622098357585047168e+01,1.153200384937886014e+00
1.712581107708102124e+01,1.300083995468179987e+00,1.739590800581869132e+02,1.414823233062600050e+00,9.458742015845051299e+01,1.406521012787377067e+00
9.168398030000274090e+00,1.083164942729675895e+00,9.441813056643857749e+01,1.333051235513456056e+00,3.894366946313812150e+01,1.215549125412475950e+00
4.829277172834617105e+00,1.012466469384325940e+00,4.995377710019336348e+01,1.354836597323086922e+00,2.114926314347209058e+01,1.221095352163513059e+00
9.088485214969862724e+00,9.897848994202874673e-01,6.816230087485070044e+01,1.302044175609536003e+00,3.138757043121065138e+01,1.146128214196570072e+00
2.325416807331324875e+01,1.040074441592327981e+00,1.624654534117715912e+02,1.219515077002202963e+00,7.510649382365369320e+01,1.123696162469119075e+00
1.873471077704796173e+01,1.030777769601745053e+00,1.371537419995900962e+02,1.215550344891006995e+00,6.241536348814926072e+01,1.108994849653970993e+00
1.444112592064960054e+01,1.034439033019318943e+00,9.524763696085490494e+01,1.395955738252780964e+00,3.896637884201110325e+01,1.213340010143888037e+00
2.113669338308816847e+01,1.048118899029939044e+00,1.590748592519250053e+02,1.226277165266564939e+00,7.135902771751113960e+01,1.126153288506174022e+00
1.322867593198347969e+01,1.308433591347095915e+00,1.515624393855123060e+02,1.457580263867906956e+00,7.816049911919785131e+01,1.449220362020295916e+00
9.913752471964462742e+00,9.964255260977666895e-01,7.333530821898636987e+01,1.314062997390677001e+00,3.254776076639552684e+01,1.162371648658852896e+00
6.713145315548315395e+00,9.898422025341010455e-01,5.522443426773490671e+01,1.362784371755690893e+00,2.415865813353937952e+01,1.193610060533905060e+00
1.612225798204091021e+01,1.073642511841899072e+00,1.415636633473937991e+02,1.292632389006683091e+00,6.033537527750065266e+01,1.187454828153001962e+00
3.091352862449411987e+00,9.982687946018656833e-01,3.497248706102689653e+01,1.434143533983899044e+00,1.478957954791708929e+01,1.299645967188955087e+00
7.693871933972229904e+00,1.165811116534001934e+00,9.838209514696892199e+01,1.453895466185602947e+00,3.967663720864023702e+01,1.365490976403233025e+00
2.063753263729292087e+01,1.095021165574816990e+00,1.756324218472393000e+02,1.270468698448381950e+00,7.782966113216821213e+01,1.186176267373775017e+00
5.986683913277981439e+00,1.612336099165653014e+00,1.646928076908683067e+02,1.954032844217354903e+00,6.839322152861653592e+01,1.899008848721797094e+00
1.169253346659492010e+01,1.068988672992448929e+00,1.095673202604523055e+02,1.294001906828563087e+00,4.605246370846595738e+01,1.177737358588599959e+00
7.678454295974768584e+00,1.736124850446338908e+00,2.442773836385065920e+02,2.084979069013531028e+00,9.658709476615686640e+01,1.959178916084576061e+00
1.843276096369000072e+01,1.006630315440957046e+00,1.168823472807977026e+02,1.215281408689246057e+00,5.607518217462610721e+01,1.103857175200682939e+00
1.377755212602930079e+01,1.241266474910321937e+00,1.456765613394379102e+02,1.394114906814323929e+00,7.223715354061593530e+01,1.372309886325630890e+00
2.025367234644874870e+01,1.014948246569711054e+00,1.205544905414579944e+02,1.233786108423281958e+00,5.817722811239244152e+01,1.123785525300726063e+00
1.516126561330661993e+01,1.015368937461528898e+00,9.417037083425410060e+01,1.296632433435690013e+00,4.295320901937022740e+01,1.161910306538306958e+00
1.537606893470452007e+01,1.001043023923567032e+00,9.995871971206702256e+01,1.244136057704473108e+00,4.801145506062570689e+01,1.112486869770844988e+00
1.349483727396074073e+01,1.212453745924646054e+00,1.400867132083033084e+02,1.364556604323224898e+00,6.657182180097501600e+01,1.322115446448165921e+00
2.473702450854683832e+01,1.041173734360913983e+00,1.738810663841402118e+02,1.203337411633008891e+00,8.027355897060563450e+01,1.108698146020347108e+00
9.801496183193879830e+00,1.023434041903013902e+00,8.537117027506705824e+01,1.272170682547951071e+00,3.695164098561055965e+01,1.143744323982099020e+00
1.826282406489939092e+01,1.036015581113935990e+00,1.093736785669918987e+02,1.352081787265974944e+00,4.907679878344865188e+01,1.192306302531463080e+00
1.937823813644214965e+01,1.010774002799760041e+00,1.222862252541665953e+02,1.210886602491902941e+00,5.884697160487677792e+01,1.105048590214906978e+00
1.132420215474292036e+01,1.000474604982370064e+00,7.957746169806162584e+01,1.297240481602478956e+00,3.564004964487744331e+01,1.156998084874748978e+00
9.997648274580594574e+00,1.008618978766514962e+00,7.491020033622865526e+01,1.300869036859044980e+00,3.372662881457503659e+01,1.178284150647137984e+00
1.504383472257429943e+01,1.223671134919223080e+00,1.515945966999815084e+02,1.370431691770253035e+00,7.556683974402263004e+01,1.346617952467243029e+00
2.644693533347340164e+01,1.037290331907215091e+00,1.757851209886858896e+02,1.202690733372685949e+00,8.306474896606265190e+01,1.111981361637885968e+00
8.964834182278542229e+00,1.064940739342280951e+00,8.985810726768778522e+01,1.355775825361845932e+00,3.675582014434718303e+01,1.233938342791802034e+00
1.523625970798421037e+01,1.108921821225808069e+00,1.434090350614318083e+02,1.308087698913243058e+00,6.171306861249725273e+01,1.217817254751843992e+00
1.839918185088372837e+01,1.085241601959050062e+00,1.594312432749190123e+02,1.280041100845993096e+00,6.910148223282470781e+01,1.185236854351630065e+00
2.067435050155501841e+01,1.045848090464305047e+00,1.519547348296202927e+02,1.259797860639481959e+00,6.890977791462670154e+01,1.158607962254516011e+00
7.145654603479291822e+00,1.168146954644059043e+00,9.146615967094183475e+01,1.430893539610393894e+00,3.721849136119792689e+01,1.336624559847999105e+00
7.220181283232819602e+00,9.863350777044963547e-01,5.832953332445352146e+01,1.331921712492228016e+00,2.577094007202899917e+01,1.174734971727845911e+00
1.203529581614806965e+01,1.008018723944678063e+00,9.294620179633157875e+01,1.236731682519423003e+00,4.202350367300520873e+01,1.112943192457463093e+00
1.250847607148888052e+01,9.967319549738031803e-01,8.815356202649496709e+01,1.246267575212812950e+00,4.075153327586735941e+01,1.120170284390906934e+00
2.476776098665720127e+01,1.043024592565030106e+00,1.715563485227276033e+02,1.220765933094809963e+00,7.970972744307857738e+01,1.127857746208341005e+00
1.860268969482645929e+01,1.006310991474999028e+00,1.184707240517680020e+02,1.209339157316009938e+00,5.700094093795552652e+01,1.098987803611424896e+00
1.889813921091992910e+01,1.056603138957977972e+00,1.109545227646732997e+02,1.410150044511297995e+00,4.672406007754469215e+01,1.245046644085241017e+00
2.293378833428285901e+01,1.016755807702339975e+00,1.388353029518607116e+02,1.201228328887026020e+00,6.799338412121284136e+01,1.103626683504614903e+00
9.912283781760958590e+00,1.007237952540424031e+00,7.037080054240820459e+01,1.356332507350096028e+00,3.002542182555868067e+01,1.195651413854367018e+00
1.954704857004283980e+00,1.024335838696889045e+00,2.729798833798509961e+01,1.588595562921778948e+00,1.080951868038090957e+01,1.462245994428408968e+00
1.545066331540536986e+01,1.002879204044677008e+00,1.008216733444910034e+02,1.251619884016673900e+00,4.775969037825549890e+01,1.120050833605110929e+00
2.595109439398288131e+01,1.046374970544099892e+00,1.782010866099701900e+02,1.236116969822603107e+00,8.337686501108493076e+01,1.144837237870466984e+00
4.509172519201220197e+00,9.915652651860732414e-01,4.471147051201039346e+01,1.349679905312830108e+00,1.930934313447648876e+01,1.213282758467580047e+00
1.695860968530491064e+01,1.245760921184555947e+00,1.635078419504494889e+02,1.360193816566851899e+00,8.509935106366434354e+01,1.338802986453992983e+00
1.007576941591979036e+01,1.375605452940122042e+00,1.408463239917622047e+02,1.556907088988453980e+00,6.917039884080288914e+01,1.543085627242164914e+00
1.635448593179399879e+01,1.040399062340034986e+00,1.292114386962265939e+02,1.237793625296288003e+00,5.701941606902555293e+01,1.126620065045814911e+00
2.011286739537446877e+01,1.026669141575778044e+00,1.402089605470262086e+02,1.209147223726178000e+00,6.498920485694119975e+01,1.106017527572878967e+00
1.586010261602331006e+01,1.086209674033445927e+00,1.418805900942734866e+02,1.279518016154616022e+00,6.089937969404927287e+01,1.179458549470612017e+00
1.636351898020280871e+01,1.005983918147334011e+00,1.079885364974889939e+02,1.223103183380308989e+00,5.107506138449706867e+01,1.110157959989930054e+00
1.417870457177306953e+01,1.153041881485832976e+00,1.409436264557726872e+02,1.328302582875571014e+00,6.270637340149397687e+01,1.256479027798008907e+00
4.113270540392623076e+00,9.800196859456470344e-01,4.034598468721034692e+01,1.362508568134014109e+00,1.759837656632073077e+01,1.221320053831169039e+00
1.829225909692290841e+01,1.006565565278825014e+00,1.169477368270706990e+02,1.212132611340839938e+00,5.609518839827867254e+01,1.101577364911348944e+00
8.515962504922649501e+00,1.089687660965160010e+00,9.075430647083238966e+01,1.352041309130131985e+00,3.707996412416972021e+01,1.235491084070934997e+00
2.588821845722970849e+01,1.029572512356726088e+00,1.647179443270642878e+02,1.197685316757026053e+00,7.932255496824885199e+01,1.106639976188720009e+00
1.511387429368497948e+01,1.360755503259057031e+00,1.764525041174308058e+02,1.499776581857207969e+00,9.519206439233505535e+01,1.493979740571550918e+00
7.441723710951735349e+00,1.340255592420094066e+00,1.125312407345257952e+02,1.556373637659941966e+00,5.097548658000089006e+01,1.530006034728566000e+00
2.372321624435803145e+01,1.049912650563014971e+00,1.714458811520804034e+02,1.246654404653237069e+00,7.841481578072249192e+01,1.151296556058793108e+00
1.775531302105869003e+01,1.018558629154354911e+00,1.085127151472732976e+02,1.287998049739562889e+00,5.120240302299784929e+01,1.149239741585803998e+00
2.407963595129007928e+01,1.022518161577252060e+00,1.531992553995727917e+02,1.192176995913126092e+00,7.381872341019979444e+01,1.096814149499020896e+00
2.170450877582786120e+01,1.028550316642891094e+00,1.330001724267686996e+02,1.245039402671817008e+00,6.467022207901469244e+01,1.147559946499558947e+00
1.461781895504939932e+01,1.008683071515307006e+00,9.386837971356169419e+01,1.271702985108255080e+00,4.348109540497168979e+01,1.146193963935882909e+00
1.918643829214041929e+01,1.038401578102803979e+00,1.368042321897692091e+02,1.267665278475361035e+00,6.279349774640898829e+01,1.163706388793475099e+00
2.259237268118546993e+01,1.052383958017752974e+00,1.700063305132019025e+02,1.220860102924790969e+00,7.643922148968316321e+01,1.123828675480208927e+00
1.173351932287902066e+01,1.037822963625627981e+00,9.912421202500529205e+01,1.302039680308505920e+00,4.263896895524474218e+01,1.182319184004966939e+00
4.894101267282175094e+00,1.249347919911738991e+00,8.064289165489483935e+01,1.561999699639422978e+00,3.185624703545796876e+01,1.490497587787211975e+00
1.819590353603500077e+01,1.173026935493121981e+00,1.669626331869019964e+02,1.316630804660279042e+00,8.125695343657977787e+01,1.276878253670892027e+00
1.882060499233411832e+01,1.014332457150703970e+00,1.153810166895598996e+02,1.262078050241983052e+00,5.422697066005419941e+01,1.133777095988770078e+00
1.172698684261452051e+01,9.979773077440317053e-01,4.145966265664917216e+01,1.006312833797627038e+00,2.945127485525514999e+01,1.001393078833570982e+00
1.571272630741598064e+01,1.030757770644370908e+00,1.207087955630210985e+02,1.235544481977030928e+00,5.383518013868945218e+01,1.122854796988685955e+00
1.594044616956631977e+01,1.182441186506117958e+00,1.529756889135871916e+02,1.328845376974314041e+00,7.299056481185411371e+01,1.283540256482722963e+00
1.567506288058329922e+01,1.611485678812208056e+00,2.827814385587336119e+02,1.807192835290577948e+00,1.388107644802126117e+02,1.730090980738246964e+00
6.088143946815700147e+00,9.960330260856762319e-01,5.499255572777435219e+01,1.316881435135343947e+00,2.387029110012639066e+01,1.184180150480893090e+00
1.990317703414240924e+01,1.031457570721511008e+00,1.084644454367619062e+02,1.314684419863243914e+00,5.395005525228756937e+01,1.169369467409999919e+00
1.092997613668729073e+01,1.016895029820767959e+00,8.979555648261322176e+01,1.255909763783308986e+00,3.954576166111520763e+01,1.130186808334137982e+00
1.367844665717793085e+01,1.029026903854634911e+00,9.018795221903565107e+01,1.388799064978224029e+00,3.938907230619032163e+01,1.211868462668240998e+00
2.340466963538957046e+01,1.034145905107852093e+00,1.620990718220475060e+02,1.200803728503810897e+00,7.533227462764527615e+01,1.103559361765757973e+00
2.985666173906862841e+00,1.142247246327154020e+00,4.937516346164888148e+01,1.579507535189980993e+00,1.836353231914197082e+01,1.468227413794177094e+00
1.097257830328961958e+01,1.062305964151992965e+00,1.030090790535546006e+02,1.296487254829316926e+00,4.320408524140241724e+01,1.176776405007385895e+00
1.434977609057084003e+01,1.294903904457668009e+00,1.552099351906028915e+02,1.423159694359684035e+00,8.006105609604193774e+01,1.403952118741256028e+00
5.402454833305371906e+00,1.158309247799863995e+00,7.484075318754561579e+01,1.469267105277588081e+00,2.955368977142578046e+01,1.365942433049927018e+00
1.566659361900886971e+01,1.092004643116911922e+00,1.419530710343173894e+02,1.284419352589690977e+00,6.096068039124929072e+01,1.186388479502828108e+00
7.685143148299395044e+00,1.198885012397417960e+00,1.013573593430243989e+02,1.466564051070547103e+00,4.185058995375388236e+01,1.394216165047535094e+00
1.318973359670915002e+01,9.955528334684851099e-01,9.076560580467092620e+01,1.245274334405477967e+00,4.261054438435954239e+01,1.113939288383831050e+00
2.153941943912047918e+01,1.023296520010380961e+00,1.441803531186419889e+02,1.200052163900060975e+00,6.803804497268174600e+01,1.099839529842479013e+00
1.125626865138183952e+01,1.034094508079371089e+00,9.654924774849503422e+01,1.275154584485628018e+00,4.148515939034812305e+01,1.152431482423212028e+00
1.094269919781577016e+01,9.993635719231598324e-01,8.217107242413369761e+01,1.252910443092458026e+00,3.728822456604674329e+01,1.128070936984723049e+00
1.529467463678853001e+01,1.228140825230739974e+00,1.522408440492937132e+02,1.364240148698139032e+00,7.645499027718156526e+01,1.339814569137282030e+00
2.669001314570920158e+01,1.027102045134240971e+00,1.718130260909246090e+02,1.181769783967326015e+00,8.262736402398935809e+01,1.089854051784000966e+00
2.713149397493618054e+00,1.002903538040790021e+00,3.232159020616577294e+01,1.467472086700740030e+00,1.350369111492089935e+01,1.335571960081791909e+00
8.139099544099098082e+00,1.009107003153344007e+00,6.395622315236037281e+01,1.412224940781126925e+00,2.597894751229815924e+01,1.222578785258036982e+00
2.901701188466434900e+01,1.039092162373552064e+00,1.836572490870366039e+02,1.210590135218096997e+00,8.900694513392691931e+01,1.125348431613627964e+00
9.686728865612101558e+00,1.104901577467326979e+00,1.051545674654507962e+02,1.384470079575859103e+00,4.261699661740299661e+01,1.275629647276012024e+00
1.680333902968369841e+01,1.428925239739776920e+00,2.079511439429371080e+02,1.560783634760930072e+00,1.127990833522094931e+02,1.537698885326691967e+00
1.151851571722323087e+01,1.010839355136454065e+00,8.167998116226262084e+01,1.291910669725018890e+00,3.732543202827373818e+01,1.171622982885424991e+00
1.125203864734831960e+01,1.365879033689582078e+00,1.477321017201890925e+02,1.525343657196517100e+00,7.355549919401114778e+01,1.504036260016885063e+00
1.247498319422827961e+01,1.069145221599923978e+00,1.149489332880009016e+02,1.286633382691400040e+00,4.855439923345530673e+01,1.172228341387814066e+00
1.561017975222972076e+01,1.008199913295320993e+00,9.996634952099505256e+01,1.261991895049271895e+00,4.647176473503955663e+01,1.136936052422107934e+00
1.076212568183649942e+01,1.087185004223460982e+00,1.068769283217082062e+02,1.314886461046645971e+00,4.462853700758257247e+01,1.202433121688627926e+00
1.381279809134425030e+01,1.365356363147860019e+00,1.666865574176073892e+02,1.502019476088715999e+00,8.668461521157558991e+01,1.482407533146592016e+00
1.776085569373294959e+01,1.016323714247945986e+00,1.063120466750666964e+02,1.263881572472214998e+00,5.030462709637323826e+01,1.144909619101577958e+00
1.936006684970402958e+01,1.066035998974609100e+00,1.579783374975621086e+02,1.243340577219935961e+00,6.924642505547788573e+01,1.143027098408162967e+00
4.879519780651219385e+00,1.296997169851944909e+00,8.479846515570115173e+01,1.593610559622393952e+00,3.448748342859863669e+01,1.543851290759060024e+00
7.140316179849368616e+00,1.037304760341333010e+00,7.085857532216508048e+01,1.322455452954345079e+00,2.971335461623900898e+01,1.191100182191201950e+00
2.370856094917251866e+01,1.012926058695885922e+00,1.461004089232461070e+02,1.181548070828837060e+00,7.187693543615922920e+01,1.083332081614654996e+00
7.438501943178017939e+00,1.010332351347694946e+00,6.045976720773663260e+01,1.434796122411085006e+00,2.463957933583818161e+01,1.264201382012531072e+00
1.737643742300403105e+01,1.207439757710192962e+00,1.620535135032266112e+02,1.332126797733804935e+00,8.204918549556558105e+01,1.304767369550803080e+00
1.197466288652434940e+01,1.013534787318824959e+00,8.060875420421056958e+01,1.352343008779445910e+00,3.719630018278566297e+01,1.181731486172088896e+00
1.634308367108826943e+01,1.046349006172379026e+00,1.319734171803706886e+02,1.241045172151493903e+00,5.786194577586569920e+01,1.130406697144221928e+00
1.233859356379917038e+01,1.008840222481502957e+00,8.673563032205117906e+01,1.269010322806404023e+00,3.992252772555291074e+01,1.151852140682426029e+00
1.249181816488150076e+01,1.189035595322027072e+00,1.325639118908297007e+02,1.363028303356540016e+00,6.006178757554641123e+01,1.304366596108160081e+00
1.135298394785992038e+01,9.903770752139270384e-01,8.248975093029602590e+01,1.242133815262209895e+00,3.841246661555167208e+01,1.109535407777558103e+00
1.142660567457205012e+01,1.001360264710331016e+00,8.041173001206357185e+01,1.302220239045335903e+00,3.588703140461159080e+01,1.158786061326980033e+00
1.257678787081833072e+01,1.102425588239376086e+00,1.230741588204188020e+02,1.315324639793286954e+00,5.184193761461710181e+01,1.213594060777422046e+00
1.077918281826636004e+01,1.072130361372614971e+00,1.061476140360828992e+02,1.354295187508556042e+00,4.343295207827411275e+01,1.234539643004713083e+00
2.547932382275192964e+01,1.033618235664188090e+00,1.657719519287819026e+02,1.206450522263126990e+00,7.908182721504435619e+01,1.115063083993057980e+00
8.561550426402646963e+00,1.008052852636468932e+00,7.372366144855089942e+01,1.275088788133527107e+00,3.227554615930156245e+01,1.143053975510597953e+00
1.135332446322165012e+01,1.043703160353040893e+00,1.005794919938467018e+02,1.276625068307359001e+00,4.288042351262171792e+01,1.154157869111513968e+00
2.140719871339809899e+01,1.032293271980559979e+00,1.466658200290918899e+02,1.221030674297878038e+00,6.834900173203418206e+01,1.122208715318228966e+00
1.577099981695612918e+01,1.002250071309807034e+00,1.045171305825810038e+02,1.225919154073989104e+00,4.940377999710180035e+01,1.107699229958885034e+00
1.086536509493273961e+01,1.120348202508195001e+00,1.136559819679062002e+02,1.338366390232988978e+00,4.765292816516525676e+01,1.238288412477325018e+00
2.071379949163053169e+01,1.014146786093609975e+00,1.359986761121062955e+02,1.190717927898109929e+00,6.523875549403872753e+01,1.087648898264234942e+00
1.732615776504577099e+01,1.051767566054992109e+00,1.387199329690247112e+02,1.262960803484939110e+00,6.071423370114305840e+01,1.156247356257640968e+00
1.977453619707153010e+01,1.031152488213260998e+00,1.114386333562180056e+02,1.313929452116876950e+00,5.386434378098660858e+01,1.169026490620628023e+00
1.076094690180477009e+01,1.119789989934601104e+00,1.141460564841459018e+02,1.360997688135481054e+00,4.736364788002723714e+01,1.263263739523937002e+00
2.055986515596537956e+01,1.046563296710518953e+00,1.554988363665962936e+02,1.223865546750902977e+00,6.968050095137563460e+01,1.122183156281056027e+00
2.143365065026204874e+01,1.022830292931667051e+00,1.382927408228040917e+02,1.211242847573364090e+00,6.611480765691497652e+01,1.113094835007425010e+00
1.430983283459902999e+01,9.980032999166047469e-01,5.258951711849177713e+01,1.004104538977540040e+00,3.660526716177970030e+01,1.000448156401466004e+00
1.505969322983489000e+01,1.002162611957339911e+00,1.041958555306481031e+02,1.214263132837140047e+00,4.909561647917519167e+01,1.096984387144203099e+00
1.868023122478166087e+01,1.087997265101871891e+00,1.604375823356369892e+02,1.264080503842309078e+00,7.016158215655278241e+01,1.171493580289886038e+00
2.124639879386651131e+01,1.012338149816238930e+00,1.298241483857557057e+02,1.206376737362246931e+00,6.315537594711084779e+01,1.102806932629663006e+00
1.663735562341100049e+01,1.290661141184423988e+00,1.687174983426210986e+02,1.404202899430105900e+00,9.007912255638510146e+01,1.389458213425464939e+00
2.109159109358814899e+00,1.109986965527054004e+00,3.669241018708107305e+01,1.654091448737776027e+00,1.329812215067081915e+01,1.546436298716233892e+00
1.234219482779785082e+01,1.370421180466041999e+00,1.587946317389776141e+02,1.534165698638900066e+00,8.196172876671906238e+01,1.526951424317045891e+00
1.288896057797659012e+01,1.003581876772047909e+00,8.668816381645602576e+01,1.278687157319490009e+00,3.957092117794447717e+01,1.147669607141410086e+00
1.141576990685902082e+01,9.940913462403805356e-01,8.409909455789593835e+01,1.239874382329614999e+00,3.878382543895936863e+01,1.111696559068380052e+00
1.856904229270658035e+01,1.020300701800948895e+00,1.304649876659414929e+02,1.205422447579427958e+00,6.065153000610988698e+01,1.098256092240148973e+00
1.290980029403439922e+01,1.020619141535570984e+00,1.015009739165433018e+02,1.244581714106431036e+00,4.512039996478139869e+01,1.124763012867332934e+00
1.189164156565096064e+01,9.945577691335144577e-01,8.632537594692331595e+01,1.237435538788403955e+00,3.997027554695606710e+01,1.110183728216074028e+00
1.908276378186909028e+01,1.036952652198648961e+00,1.419185245375028046e+02,1.222542305715013100e+00,6.399691302398309745e+01,1.117231114431298966e+00
1.818036901368066083e+01,1.127278970979491035e+00,1.635463647417768129e+02,1.284287270821107052e+00,7.386508864313333333e+01,1.210927622287496064e+00
1.422928596026383019e+01,1.166070319527193977e+00,1.421782000423795012e+02,1.334864958349557984e+00,6.436508294543183695e+01,1.271291248011489072e+00
